stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_8_19060,19060,URB. CALALBERCHE-RIO MANZANARES,RIO MANZANARES SN,40.2714157104492,-4.2433032989502,E1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19061,19061,URB. CALALBERCHE-ARROYO VIRVI,ARROYO VIRVI SN,40.2672309875488,-4.24650812149048,E1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19062,19062,URB. CALALBERCHE-ARROYO VIRVI DOS,Calle   ARROYO VIRVI SN,40.2651290893555,-4.24314117431641,E1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19063,19063,URB. CALALBERCHE-CERRAJERIA,AV MADRID 101,40.2618942260742,-4.23908376693726,E1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19064,19064,URB.CALALBERCHE-AV MADRID,AV MADRID 145,40.2576942443848,-4.2367844581604,E1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19065,19065,URB.CALALBERCHE-LAS RUEDAS,Calle del Águila SN,40.2607002258301,-4.23115968704224,E1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19066,19066,URB.CALALBERCHE-AGUILA,AGUILA 1,40.2647933959961,-4.227623462677,E1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19067,19067,URB.CALALBERCHE-HALCON,Acces   HALCON SN,40.2692451477051,-4.22656297683716,E1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_99983,99983,URB.CALALBERCHE-CHURRERÍA,Avda de Madrid SN,40.2663307189941,-4.23709487915039,E1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_99984,99984,URB.CALALBERCHE-CHURRERÍA,Avda de Madrid SN,40.2662544250488,-4.2372932434082,E1,http://www.crtm.es,0,,Europe/Madrid,2
